customer_tweet_id,customer_id,customer_created_at,customer_text,reply_tweet_id,reply_created_at,reply_text,cluster
1902283,566917,Tue Oct 24 23:52:44 +0000 2017,"Latest software update has ruined my iPhone S, making it crash/freeze repeatedly. Awful.",1902282,Tue Oct 24 23:57:28 +0000 2017,@566917 We'd like to help. Please DM us details on the apps in use when these issues occur and we'll continue support there. https://t.co/GDrqU22YpT,0
2148090,631375,Wed Nov 08 23:11:39 +0000 2017,CANT EVEN TYPE A DAMN TWEET BECAUSE IT AUTO CORRECTS TO THAT DUMB SHIT,2148089,Thu Nov 09 00:28:30 +0000 2017,@631375 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
704470,288340,Thu Nov 23 18:26:15 +0000 2017,"I have an iPhone for work that was brand new, sealed in the box with the plastic when I received it. It's now saying someone used find my iPhone and it wants a password to use it? Lots of Import work information I can't access now. #Help ?",704468,Thu Nov 23 19:09:31 +0000 2017,@288340 We want to help. Let's continue in DM. https://t.co/GDrqU22YpT,0
1589397,265520,Sat Nov 04 19:47:41 +0000 2017,hi there just trying to set up my iPhone X keep getting asked to login to an account that has nothing to do with me? Pls help,1589396,Sat Nov 04 23:30:57 +0000 2017,@265520 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,0
174930,157038,Fri Nov 24 23:59:12 +0000 2017,"blacked out when I wasnt using it, notif. went off &amp; it wouldn’t turn on again &amp; freezing happens more recently abt 5 times on diff. apps",174932,Sat Nov 25 00:19:25 +0000 2017,@157038 Can you confirm what version of iOS you are running on the phone?,0
612874,644910,Thu Nov 09 22:26:33 +0000 2017,The calculator app DOESN'T WORK PROPERLY,2205724,Thu Nov 09 23:56:44 +0000 2017,@644910 What sort of trouble are you having with your Calculator app? Have you been able to update to the latest version of iOS and check the behavior you've noticed previously? You can check your iOS version in Settings &gt; General &gt; About.,0
1580482,486630,Sat Nov 04 15:35:04 +0000 2017,how come my i’s are looking like this I️ ???? It’s annoying .,1580481,Sat Nov 04 19:35:44 +0000 2017,@486630 Hi. We're here to help you. We suggest using this workaround for now: https://t.co/xXaXeeSRt9 Let us know if this helps.,0
452614,222377,Thu Nov 30 22:13:46 +0000 2017,Hate this new update #help cant work anything,452613,Thu Nov 30 22:32:28 +0000 2017,@222377 We'd be happy to see if we can help. What are you having trouble using?,0
92656,136059,Thu Nov 30 13:35:48 +0000 2017,Always wait. I stupidly didn't. Same problem.,92655,Thu Nov 30 15:31:30 +0000 2017,@136059 We're here to help. Click here to meet us in DM and we'll do everything that we can to get this sorted with your battery life. https://t.co/GDrqU22YpT,0
2298639,667234,Sun Nov 12 05:51:50 +0000 2017,"Hey , care to share what this app is? As far as I remember I didn’t have it before upgrading to iOS 11.1.1.",2298637,Sun Nov 12 14:46:29 +0000 2017,"@667234 Thanks for reaching out. SpringBoard runs in the background and manages your Home screen. If you still have further concerns, just let us know via a DM. We’ll keep moving forward from there. https://t.co/GDrqU22YpT",0
1566830,483595,Sat Nov 04 17:14:15 +0000 2017,I think it was a payment issue but I don’t have a debit card anymore and I can’t do anything on my App Store,1566832,Sat Nov 04 21:00:31 +0000 2017,@483595 Thanks for the information. We would recommend contacting our iTunes Store Support from here: https://t.co/YZKYT82pL9,0
2652559,748083,Sun Nov 19 03:13:05 +0000 2017,so explain to me why i have a student membership and you charged me $9.99 FIX THIS IMMA SWITCH TO SPOTIFY REAL QUICK,2652558,Sun Nov 19 03:19:00 +0000 2017,@748083 We're here to help. Let's get you in contact with our iTunes Store team here: https://t.co/SDIe7UiyJN,0
2746093,769017,Mon Nov 20 22:14:54 +0000 2017,Isn’t this thing fixed yet?,2746091,Mon Nov 20 22:24:34 +0000 2017,@769017 We're here to help. Which iOS version do you have? You can locate this in Settings &gt; General &gt; About.,0
742536,297542,Wed Oct 11 14:20:44 +0000 2017,"since 11.0.2 update on iphone7, Airplay is inconsistent- plays few tracks ok but then loses connection to Denon AV. 😖",742535,Wed Oct 11 15:37:28 +0000 2017,@297542 Hey there. Let's check a few things together via DM. Meet us here and we'll get started: https://t.co/GDrqU22YpT,0
1677092,510138,Mon Nov 06 06:18:19 +0000 2017,I downloaded this stupid iOS 11 update &amp; my phones been messin up since ! get y’all ish together !!,1677090,Mon Nov 06 14:45:42 +0000 2017,@510138 We want to be sure you can use your iPhone as you'd expect. We'd like to help. What's happening specifically?,0
2948248,160700,Wed Nov 29 16:12:54 +0000 2017,I am unable to get the information for #AppleWatchSeries3 with cellular support in India ?,2948247,Wed Nov 29 16:34:01 +0000 2017,@160700 What details are you looking for? We'd love to help.,0
456124,223292,Thu Nov 30 23:58:06 +0000 2017,Wow I love the fact that my phone randomly restarts at least 3 times a day 🙂🙂 you rock!,456122,Fri Dec 01 00:08:00 +0000 2017,@223292 That's not what we'd expect you to experience and we'd like to sort that out if possible. When did you start seeing this happen?,0
1587433,488290,Mon Nov 06 00:34:36 +0000 2017,"&amp;, for the 5th time the charger wire has stopped working. $40/mth 4 a 7plus &amp; I’ve never been more frustrated. Portrait modes great tho lol",1587436,Mon Nov 06 02:05:32 +0000 2017,@488290 Let's go ahead and move to DM to explore what steps to take to resolve these issues. Send us a message using the link below: https://t.co/GDrqU22YpT,0
107348,139259,Thu Nov 23 18:52:09 +0000 2017,"Went to apple store with call receiving issue with my iPhone. Their reply ""1 to 2 call dropping per week is very standard. we can't do anything."" That's the level of support you get from apple now a days.",107347,Thu Nov 23 19:29:55 +0000 2017,@139259 That's certainly not the type of experience that we want you to go through. Please send us a DM of your current location and we'll look into this with you. https://t.co/GDrqU22YpT,0
31937,123062,Wed Nov 01 04:09:56 +0000 2017,whenever I type the letter “i” it auto corrects to a “a ?” What is going on!????,31936,Wed Nov 01 12:33:37 +0000 2017,@123062 Let us help you get this sorted out. Join us in DM so we can better assist you: https://t.co/GDrqU22YpT,0
2105217,621402,Wed Nov 08 04:12:18 +0000 2017,fix ur dumb ass glitch,2105216,Wed Nov 08 13:18:24 +0000 2017,@621402 We'd like to hear more about what's going on. Please DM us about the issue you're experiencing. https://t.co/GDrqU22YpT,0
2488712,710717,Wed Nov 15 16:02:32 +0000 2017,I went to bed with my phone fully charged at 100% and woke up with it at 30%. TELL ME HOW THAT HAPPENS ??,2488711,Wed Nov 15 16:51:34 +0000 2017,@710717 That's not the experience we want for you.  We want to help.  Send us a DM letting us know which country you are located in to get started. https://t.co/GDrqU22YpT,0
1224358,407241,Fri Nov 03 16:52:27 +0000 2017,hey what’s going on on the iPhone X lock screen? The phone service name on its own? Weird.,1224356,Fri Nov 03 21:33:00 +0000 2017,@407241 We'd be happy to look into what's going on. If you restart the iPhone X does it still display the same way?,0
2422609,306294,Tue Nov 14 17:48:59 +0000 2017,how y’all gonna release an update that doesn’t have a fix for that stupid question mark thing?? FIX IT,2422608,Tue Nov 14 18:20:00 +0000 2017,"@306294 We've released a fix for this issue in the latest iOS version which is iOS 11.1.1. To install this version, make sure to create a backup and update using the steps here: https://t.co/80YRnjDFDk",0
2572090,729360,Thu Nov 16 18:49:23 +0000 2017,Ugh it’s so fucking annoying that my music stops playing every god damn time I get a stupid Snapchat notification or anything wtf what should I do to make it stop😐. My notifications sounds are off that shouldn’t be happening,2572088,Thu Nov 16 19:52:01 +0000 2017,"@729360 We'd love to help. Are you using the Apple Music app? Do you know what version of the iOS is on the device?  If not, you can check under Settings &gt; General &gt; About &gt; Version.",0
2300347,416685,Sun Nov 12 13:10:32 +0000 2017,I’ve got an iPhone 6 with an intermittent t/screen problem. I’ve had the screen changed but no change. Any advice?,2300346,Sun Nov 12 16:58:00 +0000 2017,@416685 We're happy to look into this with you! Join us in DM with more details about what you're experiencing with your screen. https://t.co/GDrqU22YpT,0
483207,229930,Fri Dec 01 07:30:59 +0000 2017,MY PHONE HAS BEEN PLAYING UP FOR A MONTH AND NOW ITS JUST GONE AND MADE 14000 PHOTOS DISAPPEAR WHY,483206,Fri Dec 01 14:27:05 +0000 2017,@229930 We want to help you with your concerns. Reach out via DM using the link below and let us know if you use iCloud to sync your photos. https://t.co/GDrqU22YpT,0
1954867,580277,Sun Oct 29 17:47:24 +0000 2017,"hi, I’m having troubles transferring music to my phone all of a sudden",1954866,Sun Oct 29 17:57:56 +0000 2017,@580277 Thanks for reaching out. We'd be happy to help. Could you tell us more about what's happening when you transfer music?,0
799315,310528,Mon Oct 16 16:29:25 +0000 2017,Iphone 6s with ios 11.0.3,799314,Mon Oct 16 16:40:33 +0000 2017,"@310528 Thanks for letting us know, can you confirm what apps use the most battery via DM? Use this guide: https://t.co/2voRgjSsVf https://t.co/GDrqU22YpT",0
1929725,574237,Wed Oct 18 14:26:37 +0000 2017,"I have had to restart my iPhone about 10 times in the last 2 days, it just keeps freezing ever since i updated to 11.0.3??",1929724,Wed Oct 18 15:16:01 +0000 2017,@574237 That's not the experience we want you to have. DM us which iPhone you're using to get started. https://t.co/GDrqU22YpT,0
709073,289537,Tue Oct 10 21:29:10 +0000 2017,I am having free 20 gb i cloud space of 50 gb still this problem persists,709075,Tue Oct 10 22:24:00 +0000 2017,@289537 Please send us a DM and we will go from there. https://t.co/GDrqU22YpT,0
300094,187561,Fri Oct 06 20:22:17 +0000 2017,It used to work before I updated to 11.0.2. I believe Starbucks is up to date.,300096,Fri Oct 06 23:08:00 +0000 2017,@187561 Thank you. Do you have cellular data turned on for the app? You can check under Settings &gt; Cellular.,0
1342708,433153,Fri Oct 27 12:58:00 +0000 2017,Hey iOS11 update made my $900 iPad Pro unusable. The battery lasts 1/2 day even if just sitting there in airplane mode. #SUCKS,1342707,Fri Oct 27 16:08:35 +0000 2017,@433153 Let's check into this together. Meet us in DM to collect a few details on your usage. https://t.co/GDrqU22YpT,0
1066766,371744,Mon Oct 23 14:15:16 +0000 2017,Thanks for your terrible update. Nothing on my phone is working. At least the battery drains immediately now!,1066765,Mon Oct 23 15:13:30 +0000 2017,@371744 Send us a DM letting us know which version of iOS 11 is running on your iPhone. We'll get started there. https://t.co/GDrqU22YpT,0
1526113,224458,Fri Nov 03 17:25:06 +0000 2017,is this a phishing scam?,1526112,Fri Nov 03 21:50:34 +0000 2017,"@224458 Hey, we want to hear more about what's going on. DM us the details and we'll help you out. https://t.co/GDrqU22YpT",0
50797,127399,Wed Nov 01 17:27:06 +0000 2017,why appsstore cannot update the apps?,50796,Wed Nov 01 17:59:00 +0000 2017,"@127399 We want you to be able to update your apps. What happens when you try to update? Also, which iOS version are you using?",0
877934,328407,Mon Oct 09 21:52:39 +0000 2017,why did my phone delete all of my playlists and remove all of my music?,877933,Mon Oct 09 22:33:01 +0000 2017,@328407 Hi there! Are you an Apple Music subscriber? Let us know in a DM. https://t.co/GDrqU22YpT,0
570174,253839,Sun Dec 03 03:18:58 +0000 2017,I made a few transactions at the new Apple Store in Downtown Brooklyn today and I haven’t received any of the online receipts yet. Any help?,570173,Sun Dec 03 03:26:00 +0000 2017,"@253839 Thank you for reaching out, we'd like to get you pointed in the right direction. We'd recommend reaching out to our Sales Support Team. You can reach them here:  https://t.co/8yjRd1Xo0i",0
567671,253148,Sun Dec 03 01:34:44 +0000 2017,why can’t I add songs to “up next”,567670,Sun Dec 03 01:54:30 +0000 2017,@253148 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.,0
1746859,526631,Tue Nov 07 15:45:11 +0000 2017,I’m reporting you this email. I’m suggesting it’s used for “fishing” informations from the user..,1746861,Tue Nov 07 18:42:32 +0000 2017,@526631 Got it. Use the following link to identify &amp; report phishing emails &amp; other suspicious messages: https://t.co/LNMCdqt6fD,0
123698,143656,Fri Nov 24 01:17:52 +0000 2017,Yeah I restarted it and it still won’t open just a black screen,123696,Fri Nov 24 01:21:00 +0000 2017,"@143656 Got it. Next, send us a DM and we'll take a closer look into this. https://t.co/GDrqU22YpT",0
865924,325626,Fri Oct 13 13:57:38 +0000 2017,please fix my iPhone7 this is beyond a joke! Cant hear anyone when they call me now! Poor update on #iOS11 #Apple #iPhone losing confidence!!,865922,Fri Oct 13 15:04:27 +0000 2017,@325626 We're here to help. Take a look at this article and let us know if these troubleshooting steps help: https://t.co/XlmCP2gCtj,0
2593271,734407,Fri Nov 17 03:13:04 +0000 2017,Yes the control center... what’s considered other functions working normally ?,2593273,Fri Nov 17 04:32:24 +0000 2017,"@734407 The other functions in the Control Center, such as the brightness, Wi-Fi, etc. Tell us in DM: https://t.co/GDrqU22YpT",0
